concept,ticket_id,title,type,status
Custom Criteria Functions,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Custom Criteria Functions,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
Custom Criteria Functions,T1304108,Function Criteria Operators contains string that lead to a parse exception,InvalidCode,Closed
Custom Criteria Functions,T1303299,Scehduler configuration docs are difficult to find,HardToFind,Archived
Custom Criteria Functions,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Custom Criteria Functions,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Custom Criteria Functions,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Custom Criteria Functions,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Custom Criteria Functions,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Custom Criteria Functions,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Custom Criteria Functions,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Multiple Databases,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Multiple Databases,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Multiple Databases,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Multiple Databases,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Multiple Databases,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Multiple Databases,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Multiple Databases,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Multiple Databases,T1314393,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
Multiple Databases,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Multiple Databases,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Multiple Databases,T1310514,Obsolete information about CreateDefaultObjectSpaceProvider,InvalidInfo,Closed
Multiple Databases,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Multiple Databases,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Multiple Databases,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Multiple Databases,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
Multiple Databases,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Multiple Databases,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Multiple Databases,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Multiple Databases,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Multiple Databases,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Multiple Databases,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Direct SQL,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Direct SQL,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Direct SQL,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Direct SQL,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Direct SQL,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Direct SQL,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Direct SQL,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Direct SQL,T1314402,Missing one step of the process - Implement a Property Editor Based on a Custom Component (Blazor),InsuffInfo,Archived
Direct SQL,T1314393,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
Direct SQL,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Direct SQL,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Direct SQL,T1310514,Obsolete information about CreateDefaultObjectSpaceProvider,InvalidInfo,Closed
Direct SQL,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Direct SQL,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Direct SQL,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Direct SQL,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
Direct SQL,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Direct SQL,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Direct SQL,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Direct SQL,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Direct SQL,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Direct SQL,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Auto-Increment Fields,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Auto-Increment Fields,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Auto-Increment Fields,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Auto-Increment Fields,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Auto-Increment Fields,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Auto-Increment Fields,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Auto-Increment Fields,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Auto-Increment Fields,T1314393,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
Auto-Increment Fields,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Auto-Increment Fields,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Auto-Increment Fields,T1310514,Obsolete information about CreateDefaultObjectSpaceProvider,InvalidInfo,Closed
Auto-Increment Fields,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Auto-Increment Fields,T1309299,Readme of the 'sequential generator' example is outdated,NewFeatureIssue,Archived
Auto-Increment Fields,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Auto-Increment Fields,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Auto-Increment Fields,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
Auto-Increment Fields,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Auto-Increment Fields,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Auto-Increment Fields,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Auto-Increment Fields,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Auto-Increment Fields,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Auto-Increment Fields,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Optimistic Locking,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Optimistic Locking,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Optimistic Locking,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Optimistic Locking,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Optimistic Locking,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Optimistic Locking,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Optimistic Locking,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Optimistic Locking,T1314393,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
Optimistic Locking,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Optimistic Locking,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Optimistic Locking,T1310514,Obsolete information about CreateDefaultObjectSpaceProvider,InvalidInfo,Closed
Optimistic Locking,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Optimistic Locking,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Optimistic Locking,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Optimistic Locking,T1304752,How to: Display a List View With Data From a Stored Procedure From the Navigation | XAF: Cross-Platf,InvalidCode,Closed
Optimistic Locking,T1300308,Missing info about contradiction between Template Localization and Satellite Assemblies (Localizatio,InsuffInfo,Archived
Optimistic Locking,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Optimistic Locking,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Optimistic Locking,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Optimistic Locking,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Optimistic Locking,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Tree Node Interface,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Tree Node Interface,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Tree Node Interface,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Tree Node Interface,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Database Update,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Database Update,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Database Update,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Database Update,T1317879,You have a new 'GitHub Examples  User Feedback' response.,PositiveFeedback,Closed
Database Update,T1317104,"When is the function ""UpdateDatabaseAfterUpdateSchema"" invoked",InsuffInfo,Closed
Database Update,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Database Update,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Database Update,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Database Update,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Database Update,T1314393,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
Database Update,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
