doc_id,section_id,is_api,platforms,connections,concepts
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/#ctor_1,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/#ctor_1::1,True,[],24,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ActivateReportController1137581,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ActivateReportController1137581::1,True,[],8,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/AddGeneratorUpdaters1137582,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/AddGeneratorUpdaters1137582::1,True,[],4,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/EnableInplaceReports1137589,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/EnableInplaceReports1137589::1,True,[],14,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ExtendModelInterfaces1137584,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ExtendModelInterfaces1137584::1,True,[],7,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/FindReportsModule1137585,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/FindReportsModule1137585::1,True,[],4,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/GetModuleUpdaters1137587,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/GetModuleUpdaters1137587::1,True,[],7,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportDataType1137590,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportDataType1137590::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportsDataSourceHelper1137591,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportsDataSourceHelper1137591::1,True,[],29,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportsModuleV2,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportsModuleV2::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportStoreMode1150012,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ReportStoreMode1150012::1,True,[],9,"['Reports Module' 'Solution Structure and Module Design'
 'Template Kit and CLI']"
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/Setup1137588,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/Setup1137588::1,True,[],21,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsStorage/ReportDataType1137546,apidoc/DevExpress.ExpressApp.ReportsV2/ReportsStorage/ReportDataType1137546::1,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportStorageBase/CopyFrom,apidoc/DevExpress.ExpressApp.ReportsV2/ReportStorageBase/CopyFrom::1,True,[],6,['Reports Module']
