api_id,api_name,namespace,api_type,num_sections,related_concepts
DevExpress.ExpressApp.ModelEditor.ModelEditorGroupingHelper.RegisterNodeGroupPathDelegate,RegisterNodeGroupPathDelegate,DevExpress.ExpressApp.ModelEditor.ModelEditorGroupingHelper,class,1,"['Property Editors', 'Application Model']"
DevExpress.ExpressApp.ModelEditor.ModelEditorGroupingHelper.SplitByGroupLevels,SplitByGroupLevels,DevExpress.ExpressApp.ModelEditor.ModelEditorGroupingHelper,class,1,['Application Model']
DevExpress.ExpressApp.ModelEditor.ModelEditorGroupingHelper.SplitGroupPath,SplitGroupPath,DevExpress.ExpressApp.ModelEditor.ModelEditorGroupingHelper,class,6,['Application Model']
DevExpress.ExpressApp.Model.IModelDevExpressImagesAssemblyImageSource,IModelDevExpressImagesAssemblyImageSource,DevExpress.ExpressApp.Model,interface,2,['Application Model']
DevExpress.ExpressApp.Model.NodeGenerators.ImageSourceNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ImageSourceNodesGenerator,class,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ImageSourceNodesGenerator,ImageSourceNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelActionsNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelActionsNodesGenerator,class,1,"['Actions', 'Controllers']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelActionsNodesGenerator,ModelActionsNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,"['Actions', 'Controllers']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelActionsNodesGenerator.SetAction,SetAction,DevExpress.ExpressApp.Model.NodeGenerators.ModelActionsNodesGenerator,method,1,['Actions']
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator.GetTypeId,GetTypeId,DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator,method,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator.GetTypeNameId,GetTypeNameId,DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator,method,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator,class,1,"['Business Objects', 'Model Nodes']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator,ModelBOModelClassNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,"['Business Objects', 'Model Nodes']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator.TryGetTypeId,TryGetTypeId,DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelClassNodesGenerator,class,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelMemberNodesGenerator.GetMemberCaption,GetMemberCaption,DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelMemberNodesGenerator,method,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelMemberNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelMemberNodesGenerator,class,1,['Business Objects']
DevExpress.ExpressApp.Model.NodeGenerators.ModelBOModelMemberNodesGenerator,ModelBOModelMemberNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,['Business Objects']
DevExpress.ExpressApp.Actions.ChoiceActionBase,ChoiceActionBase,DevExpress.ExpressApp.Actions,class,2,['Actions']
DevExpress.ExpressApp.Model.NodeGenerators.ModelChoiceActionItemsNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelChoiceActionItemsNodesGenerator,class,1,['Actions']
DevExpress.ExpressApp.Model.NodeGenerators.ModelChoiceActionItemsNodesGenerator,ModelChoiceActionItemsNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,['Actions']
DevExpress.ExpressApp.Model.NodeGenerators.ModelControllerActionsNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelControllerActionsNodesGenerator,class,1,"['Actions', 'Controllers']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelControllerActionsNodesGenerator,ModelControllerActionsNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,"['Actions', 'Controllers']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelControllersNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelControllersNodesGenerator,class,1,"['Actions', 'Controllers']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelControllersNodesGenerator,ModelControllersNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,"['Actions', 'Controllers']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewItemsNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewItemsNodesGenerator,class,1,['Views']
DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewItemsNodesGenerator,ModelDetailViewItemsNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,['Views']
DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator,class,1,"['Views', 'Layout']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator,ModelDetailViewLayoutNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,"['Views', 'Layout']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelListViewColumnsNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelListViewColumnsNodesGenerator,class,1,"['List View', 'Views']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelListViewColumnsNodesGenerator,ModelListViewColumnsNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,"['List View', 'Views']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelLocalizationGroupGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelLocalizationGroupGenerator,class,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelLocalizationGroupGenerator,ModelLocalizationGroupGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelLocalizationNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelLocalizationNodesGenerator,class,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelLocalizationNodesGenerator,ModelLocalizationNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelOptionsNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelOptionsNodesGenerator,class,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelOptionsNodesGenerator,ModelOptionsNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.ModelViewsNodesGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.ModelViewsNodesGenerator,class,1,"['List View', 'Lookup View', 'Views']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelViewsNodesGenerator,ModelViewsNodesGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,"['List View', 'Lookup View', 'Views']"
DevExpress.ExpressApp.Model.NodeGenerators.TemplatesModelNodeGenerator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.NodeGenerators.TemplatesModelNodeGenerator,class,1,[]
DevExpress.ExpressApp.Model.NodeGenerators.TemplatesModelNodeGenerator,TemplatesModelNodeGenerator,DevExpress.ExpressApp.Model.NodeGenerators,property,1,[]
DevExpress.ExpressApp.Model.Core.IModelNodeUpdater,IModelNodeUpdater,DevExpress.ExpressApp.Model.Core,interface,2,['Application Model']
DevExpress.ExpressApp.Model.Core.IModelNodeUpdaterRegistrator.AddUpdater0,AddUpdater0,DevExpress.ExpressApp.Model.Core.IModelNodeUpdaterRegistrator,method,1,['Application Model']
DevExpress.ExpressApp.Model.Core.IModelNodeUpdaterRegistrator._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.Core.IModelNodeUpdaterRegistrator,class,1,['Application Model']
DevExpress.ExpressApp.Model.Core.IModelNodeUpdater0,IModelNodeUpdater0,DevExpress.ExpressApp.Model.Core,interface,1,['Application Model']
DevExpress.ExpressApp.Model.Core.ModelMemberReadOnlyCalculator.AllowPersistentCustomProperties,AllowPersistentCustomProperties,DevExpress.ExpressApp.Model.Core.ModelMemberReadOnlyCalculator,property,1,"['XAF Application', 'Model Nodes']"
DevExpress.ExpressApp.Editors.ActionContainerViewItem,ActionContainerViewItem,DevExpress.ExpressApp.Editors,class,2,"['Detail View', 'Views', 'Layout', 'Blazor UI', 'Actions', 'WinForms', '.NET Runtime']"
DevExpress.ExpressApp.Model.ActionContainerOrientation,ActionContainerOrientation,DevExpress.ExpressApp.Model,property,2,"['Blazor UI', 'Views', 'Actions', '.NET Runtime']"
DevExpress.ExpressApp.Model.AllowAdd,AllowAdd,DevExpress.ExpressApp.Model,property,1,"['List View', 'Views', 'Model Nodes']"
DevExpress.ExpressApp.Model.DetailViewLayoutAttribute,DetailViewLayoutAttribute,DevExpress.ExpressApp.Model,class,11,"['Application Model', 'Detail View', 'Entity Framework Core', 'Views', 'Layout', 'XPO', 'Property Editors', 'Business Objects']"
DevExpress.ExpressApp.Model.LayoutGroupType,LayoutGroupType,DevExpress.ExpressApp.Model,enum,11,"['Property Editors', 'Layout']"
DevExpress.ExpressApp.Model.LayoutColumnPosition,LayoutColumnPosition,DevExpress.ExpressApp.Model,class,12,"['Property Editors', 'Views', 'Layout', 'Detail View']"
DevExpress.ExpressApp.Model.DetailViewLayoutAttribute.ColumnPosition,ColumnPosition,DevExpress.ExpressApp.Model.DetailViewLayoutAttribute,property,1,"['Property Editors', 'Views', 'Layout', 'Detail View']"
DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.EditorsMaxCountForLayoutInFlow,EditorsMaxCountForLayoutInFlow,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator,class,1,"['Property Editors', 'Views', 'Layout', 'Detail View']"
DevExpress.ExpressApp.Model.DetailViewLayoutAttribute._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.DetailViewLayoutAttribute,class,1,"['Application Model', 'Detail View', 'Entity Framework Core', 'Views', 'Layout', 'XPO', 'Property Editors', 'Business Objects']"
DevExpress.ExpressApp.Model.IModelAction.CaptionFormat,CaptionFormat,DevExpress.ExpressApp.Model.IModelAction,property,1,['Actions']
DevExpress.ExpressApp.Actions.ActionBase.ConfirmationMessage,ConfirmationMessage,DevExpress.ExpressApp.Actions.ActionBase,class,2,"['Application Model', 'Views', 'Property Editors', 'Actions', 'Simple Action']"
DevExpress.ExpressApp.Model.IModelAction.ConfirmationMessage,ConfirmationMessage,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Views', 'Actions']"
DevExpress.ExpressApp.Model.IModelAction.Controller,Controller,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Actions', 'Controllers']"
DevExpress.ExpressApp.Model.IModelController,IModelController,DevExpress.ExpressApp.Model,interface,2,"['Application Model', 'Actions', 'Controllers']"
DevExpress.ExpressApp.Actions.ChoiceActionBase.DefaultItemMode,DefaultItemMode,DevExpress.ExpressApp.Actions.ChoiceActionBase,enum,2,['Actions']
DevExpress.ExpressApp.Actions.DefaultItemMode,DefaultItemMode,DevExpress.ExpressApp.Actions,property,2,['Actions']
DevExpress.ExpressApp.Model.IModelAction.DefaultItemMode,DefaultItemMode,DevExpress.ExpressApp.Model.IModelAction,property,1,['Actions']
DevExpress.ExpressApp.Actions.ActionBase.Id,Id,DevExpress.ExpressApp.Actions.ActionBase,class,2,"['Application Model', 'Actions', 'Controllers']"
DevExpress.ExpressApp.Model.IModelAction.Id,Id,DevExpress.ExpressApp.Model.IModelAction,property,1,['Actions']
DevExpress.ExpressApp.Actions.ChoiceActionBase.ImageMode,ImageMode,DevExpress.ExpressApp.Actions.ChoiceActionBase,enum,2,['Actions']
DevExpress.ExpressApp.Actions.ImageMode,ImageMode,DevExpress.ExpressApp.Actions,property,3,['Actions']
DevExpress.ExpressApp.Model.IModelAction.ImageMode,ImageMode,DevExpress.ExpressApp.Model.IModelAction,property,1,['Actions']
DevExpress.ExpressApp.Actions.ActionBase.Image,Image,DevExpress.ExpressApp.Actions.ActionBase,class,1,['Actions']
DevExpress.ExpressApp.Model.IModelAction.ImageName,ImageName,DevExpress.ExpressApp.Model.IModelAction,property,1,['Actions']
DevExpress.ExpressApp.Model.IModelAction._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.IModelAction,class,1,"['Application Model', 'Actions']"
DevExpress.ExpressApp.Model.IModelAction.NullValuePrompt,NullValuePrompt,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Property Editors', 'Actions', 'Parametrized Action']"
DevExpress.ExpressApp.Actions.ActionBase.PaintStyle,PaintStyle,DevExpress.ExpressApp.Actions.ActionBase,class,2,"['Property Editors', 'Application Model', 'Actions']"
DevExpress.ExpressApp.Model.IModelAction.PaintStyle,PaintStyle,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Property Editors', 'Application Model', 'Actions']"
DevExpress.ExpressApp.Templates.ActionItemPaintStyle,ActionItemPaintStyle,DevExpress.ExpressApp.Templates,property,3,"['Application Model', 'Property Editors', 'Blazor UI', 'Actions', '.NET Runtime']"
DevExpress.ExpressApp.Actions.ActionBase.QuickAccess,QuickAccess,DevExpress.ExpressApp.Actions.ActionBase,class,2,"['WinForms', 'Actions']"
DevExpress.ExpressApp.Model.IModelAction.QuickAccess,QuickAccess,DevExpress.ExpressApp.Model.IModelAction,property,1,"['WinForms', 'Actions']"
DevExpress.ExpressApp.Actions.ActionBase.SelectionDependencyType,SelectionDependencyType,DevExpress.ExpressApp.Actions.ActionBase,enum,2,"['Application Model', 'Views', 'Property Editors', 'Actions', 'Controllers']"
DevExpress.ExpressApp.Actions.SelectionDependencyType,SelectionDependencyType,DevExpress.ExpressApp.Actions,property,3,"['Application Model', 'Views', 'Property Editors', 'Actions', 'Controllers']"
DevExpress.ExpressApp.Model.IModelAction.SelectionDependencyType,SelectionDependencyType,DevExpress.ExpressApp.Model.IModelAction,property,1,['Actions']
DevExpress.ExpressApp.Model.IModelAction.ShortCaption,ShortCaption,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Property Editors', 'Actions', 'Parametrized Action']"
DevExpress.ExpressApp.Model.IModelAction.Shortcut,Shortcut,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Property Editors', 'Application Model', 'Actions']"
DevExpress.ExpressApp.Actions.ChoiceActionBase.ShowItemsOnClick,ShowItemsOnClick,DevExpress.ExpressApp.Actions.ChoiceActionBase,method,2,['Actions']
DevExpress.ExpressApp.Model.IModelAction.ShowItemsOnClick,ShowItemsOnClick,DevExpress.ExpressApp.Model.IModelAction,method,1,['Actions']
DevExpress.ExpressApp.Actions.ActionBase.TargetObjectsCriteria,TargetObjectsCriteria,DevExpress.ExpressApp.Actions.ActionBase,class,3,"['Application Model', 'Criteria', 'Views', 'Property Editors', 'Actions', 'Conditional Appearance', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Model.IModelAction.TargetObjectsCriteria,TargetObjectsCriteria,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Actions', 'Criteria']"
DevExpress.ExpressApp.Actions.ActionBase.TargetObjectsCriteriaMode,TargetObjectsCriteriaMode,DevExpress.ExpressApp.Actions.ActionBase,enum,2,"['Actions', 'Detail View', 'Criteria']"
DevExpress.ExpressApp.Model.IModelAction.TargetObjectsCriteriaMode,TargetObjectsCriteriaMode,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Actions', 'Criteria']"
DevExpress.ExpressApp.Actions.ActionBase.TargetObjectType,TargetObjectType,DevExpress.ExpressApp.Actions.ActionBase,enum,6,"['Application Model', 'Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Model.IModelAction.TargetObjectType,TargetObjectType,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Actions.ActionBase.TargetViewId,TargetViewId,DevExpress.ExpressApp.Actions.ActionBase,class,6,"['Application Model', 'Views', 'Property Editors', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Model.IModelAction.TargetViewId,TargetViewId,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Application Model', 'Views', 'Property Editors', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Actions.ActionBase.TargetViewNesting,TargetViewNesting,DevExpress.ExpressApp.Actions.ActionBase,class,5,"['Application Model', 'Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Model.IModelAction.TargetViewNesting,TargetViewNesting,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Nesting,Nesting,DevExpress.ExpressApp,property,5,"['Application Model', 'Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Actions.ActionBase.TargetViewType,TargetViewType,DevExpress.ExpressApp.Actions.ActionBase,enum,4,"['Application Model', 'Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Model.IModelAction.TargetViewType,TargetViewType,DevExpress.ExpressApp.Model.IModelAction,property,1,"['Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewType,ViewType,DevExpress.ExpressApp,property,5,"['Application Model', 'Views', 'Actions', 'Popup Window Show Action', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Model.IModelActionContainerViewItem._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.IModelActionContainerViewItem,class,1,"['Application Model', 'Actions', 'Views']"
DevExpress.ExpressApp.Model.IModelActionContainerViewItem.Orientation,Orientation,DevExpress.ExpressApp.Model.IModelActionContainerViewItem,property,1,"['Blazor UI', 'Views', 'Actions', '.NET Runtime']"
DevExpress.ExpressApp.Model.IModelActionContainerViewItem.PaintStyle,PaintStyle,DevExpress.ExpressApp.Model.IModelActionContainerViewItem,property,1,"['Blazor UI', 'Actions', '.NET Runtime']"
DevExpress.ExpressApp.Model.IModelActionDesign._membersaltText,_membersaltText,DevExpress.ExpressApp.Model.IModelActionDesign,class,1,"['Application Model', 'Actions', 'Controllers']"
DevExpress.ExpressApp.Model.IModelActionDesign,IModelActionDesign,DevExpress.ExpressApp.Model,interface,1,"['Application Model', 'Actions', 'Controllers']"
